52801   1383    3.60
52861   1383    3.60
52921   1384    3.60
52981   1379    3.59
53041   1386    3.61
53101   1383    3.60
53161   1386    3.61
53221   1378    3.59
53281   1380    3.59
53341       1383    3.60
53401   1384    3.60
53461   1383    3.60
53521   1388    3.61
53581   1387    3.61
53641       1381    3.59
53701   1379    3.59
53761   1384    3.60
53821   1384    3.60
53881   1386    3.61
53941       1381    3.59
54001   1384    3.60
54061   1386    3.61
54121   1384    3.60
54181   1382    3.60
54241   1381    3.59
54301   1379    3.59
54361   1385    3.60
54421   1382    3.60
54481       1375    3.58
54541   1380    3.59
54601   1384    3.60
54661   1377    3.58
54721   1380    3.59
54781   1382    3.60
54841   1382    3.60
54901   1382    3.60
54961   1380    3.59
55021       1383    3.60
55081   1374    3.58
55141   1386    3.61
55201   1381    3.59
55261   1377    3.58
55321   1379    3.59
55381   1384    3.60
55441   1375    3.58
55501   1383    3.60
55561   1378    3.59
55621   1383    3.60
55681   1380    3.59
55742   1381    3.59
55801   1380    3.59
55861       1383    3.60
55921       1380    3.59
55981   1381    3.59
56041       1379    3.59
56101   1380    3.59
56161   1375    3.58
56221   1378    3.59
56281   1380    3.59
56341   1377    3.58
56401   1380    3.59
56461   1378    3.59
56521   1377    3.58
56581   1378    3.59
56641   1380    3.59
56701       1384    3.60
56761   1380    3.59
56821   1375    3.58
56881   1378    3.59
56941   1379    3.59
57001   1375    3.58
57061       1379    3.59
57121   1377    3.58
57181   1383    3.60
57241       1379    3.59
57301   1374    3.58
57361   1379    3.59
57421   1380    3.59
57481   1380    3.59
57541   1381    3.59
57601   1375    3.58
57661   1371    3.57
57721       1376    3.58
57781   1379    3.59
57841   1373    3.57
57901   1375    3.58
57961   1373    3.57
58021   1378    3.59
58141   1376    3.58
58201   1378    3.59
58261   1384    3.60
58321       1377    3.58
58381   1375    3.58
58441   1375    3.58
58501   1375    3.58
58561   1374    3.58
58621   1375    3.58
58681   1382    3.60
58741       1377    3.58
58801   1378    3.59
58861   1376    3.58
58921   1373    3.57
58981   1378    3.59
59041   1384    3.60
59101   1380    3.59
59161       1377    3.58
59221   1375    3.58
59281   1379    3.59
59341   1378    3.59
59401   1379    3.59
59461   1377    3.58
59521   1380    3.59
59581   1375    3.58
59641   1373    3.57
59701   1377    3.58
59761   1371    3.57
59821   1378    3.59
59881   1376    3.58
59941   1377    3.58
60001   1375    3.58
60061       1371    3.57
60121       1377    3.58
